,pca,pca_umap,pca_tsne
AC006059.5,0.999999990528688,0.348375520101374,0.359920837798239
AC099329.1,0.999999992225432,0.0799178780392506,0.143171330149388
ACKR2,0.999999979425279,0.065209591997045,0.644850650031954
KRBOX1,0.999999983806453,0.124514339110072,0.0772276796707912
GASK1A,0.999999993075088,0.0114075153325954,0.0243695756693436
AC006058.1,0.999999994102539,0.10695641100552,0.102707890941818
TOPAZ1,0.999999977058245,0.510206676824407,0.142666695763245
AC104187.1,0.999999985069057,0.0384444814402754,0.0620991642100316
LINC01988,0.999999972287356,0.510206676824407,0.142666695763245
AC124045.1,0.999999992830068,0.0009029839430676,0.0085747129989973
TGM4,0.999999961472898,0.999999942077478,0.404410854876065
CLEC3B,0.999999979584263,0.111357377589694,0.0684264308284421
TMEM158,0.999999955291261,0.090147118629993,0.0622019603369545
SLC6A20,0.999999984920523,0.0555051984049519,0.0447352561061535
AC099782.2,0.999999996865229,0.092540342444524,0.0581407612822506
XCR1,0.99999998496262,0.349779311771535,0.403091012017746
TMIE,0.999999992795651,0.138376091287683,0.135366097832498
MYL3,0.999999985944483,0.0910110399400926,0.058635733342737
CSPG5,0.999999988629181,0.0364434249936163,0.0159335344536126
AC112512.1,0.99999998678848,0.0385973813314859,0.0086059169741215
CDC25A,0.999999984495147,0.354182932247611,0.316650233096623
CAMP,0.999999978460877,0.40273485750248,0.390470342071491
SPINK8,0.999999988586946,0.200818236807917,0.157416196311282
PLXNB1,0.999999971406363,0.290687827178802,0.347370309463313
TMEM89,0.999999995810105,0.0514432896331797,0.0899334648593206
AC141002.1,0.999999976280227,0.47191035622637,0.583487724834669
PRKAR2A-AS1,0.999999990223643,0.0038362643462778,0.0076505529074648
AC137630.1,0.999999989595259,0.578976198864658,0.365156819977154
AC137630.4,0.999999992215029,0.119010128413785,0.0726962900065482
LAMB2,0.999999990751218,0.200715452379689,0.206312698914782
C3orf84,0.999999988698595,0.104103063624445,0.0297709938214074
AC121247.1,0.999999988670871,0.0237262884115234,0.0832423700741596
RHOA-IT1,0.999999990833647,0.18877738012059,0.206173983375193
BSN-DT,0.999999992984774,0.345281062973998,0.0829476885252101
BSN,0.999999993073708,0.38199004645113,0.0378798358504201
CDHR4,0.999999979100081,0.0066862976519919,0.0500886458883618
CAMKV,0.999999974827978,0.355232907005589,0.49841058984254
AC105935.1,0.999999991895801,0.0357376592300736,0.0744947842678802
SLC38A3,0.999999984002192,0.20107305387776,0.150623136227414
SEMA3B,0.999999995979705,0.101859085413049,0.107102947491678
LSMEM2,0.999999992317721,0.0239697938785063,0.0395358925233686
ZMYND10-AS1,0.999999989433144,0.269521159314019,0.384875309380326
GRM2,0.999999989201652,0.0176840236006888,0.0084879846755107
AC006252.1,0.999999991691924,0.0137932716588027,0.143947115477332
GLYCTK-AS1,0.999999989140113,0.161826534051243,0.0824385951827543
SEMA3G,0.999999953985728,0.347881070655991,0.319533803050916
ITIH1,0.999999977058245,0.348990235227885,0.0842393861692343
ITIH3,0.999999978297491,0.0009222759107723,0.0035803966366899
ITIH4-AS1,0.999999955573453,0.309327735063243,0.270039879230296
CHDH,0.999999995196844,0.0397924859684788,0.0654576792773376
IL17RB,0.999999991977791,0.0731389409571036,0.0210073279618255
LINC02030,0.999999982898406,0.405070820461724,0.341197407330374
ARHGEF3-AS1,0.999999980160964,0.0612100178137175,0.0160320679004192
SPATA12,0.999999995471574,0.20370656005241,0.174080259383476
IL17RD,0.999999992647131,0.0355537958412575,0.0657046015493459
AC093928.1,0.999999986736389,0.0061162406960941,0.154397952839728
AC092418.2,0.999999988479919,0.0125569244484335,0.0171624651953855
FLNB-AS1,0.99999999295831,0.0272583581598445,0.0003790646191459
HTD2,0.999999961472898,0.475412052751604,0.0518696348200364
AC098479.1,0.999999987700232,0.237391075123744,0.219505472062468
AC116036.2,0.999999992945755,0.172197709168411,0.254323054437014
ACOX2,0.999999996804052,0.0103395589151934,0.0284694237796791
FAM107A,0.999999989991841,0.0091517844316147,0.0324534710929986
FAM3D,0.999999973482065,0.132796627986333,0.0702485387602831
C3orf67,0.99999999190735,9.8603514759581e-05,0.0005213643191446
AC138057.1,0.999999980181193,0.090147118629993,0.0622019603369545
PTPRG-AS1,0.999999991522652,0.0559136625392704,0.0241323362485291
CADPS,0.999999988737676,0.0534129678249038,0.119986630076075
LINC00698,0.999999981374357,0.32600245587427,0.446016217537037
SNTN,0.999999995309758,0.0763626016574694,0.0694494192134395
THOC7-AS1,0.999999961896357,0.270321971705819,0.0974206917071362
SCAANT1,0.999999992256136,0.302672656945784,0.0086924282172486
AC012557.2,0.999999994946119,0.0242000270861136,0.0043254787333647
PRICKLE2,0.999999997758994,0.0503597116270011,0.0233233195981762
PRICKLE2-AS3,0.999999977872557,0.313368266735344,0.223413172336959
ADAMTS9-AS1,0.99999998786885,0.186342089427965,0.259074884840638
AC114401.1,0.999999992872671,0.20312746930294,0.348910172103434
AC104167.1,0.9999999928591,0.418743200326732,0.0177950173233795
SAMMSON,0.999999995499064,0.005177059461275,0.0070900138719424
AC105265.3,0.999999966887013,0.40273485750248,0.390470342071491
LINC00870,0.999999986427273,0.0847393571386658,0.0495468044042129
AC104435.2,0.999999989188426,0.026744241124387,0.0172026524809058
CNTN3,0.999999986270269,0.0198901096244454,0.0623449212289727
AC117481.1,0.999999980176783,0.351497427347782,0.40125617523394
AC117461.1,0.999999989702252,0.0608137142759433,0.0364968410724694
LINC02050,0.999999993275792,0.0189644975303667,0.0577237103789061
AC129807.1,0.999999961472898,0.475412052751604,0.0518696348200364
AC117464.1,0.999999966887013,0.999999973453723,0.999999947611111
LINC00971,0.999999991828339,0.460368430375341,0.45907436713825
LINC02025,0.999999966887013,0.237391075123744,0.219505472062468
CADM2-AS1,0.99999998364036,0.111081747835916,0.0363070673952137
AC107204.1,0.999999993708437,0.014013889895264,0.0022445080602159
CSNKA2IP,0.999999974932294,0.719082945469894,0.455770672937482
PROS1,0.99999999353635,0.0778476003310137,0.0471591569279625
LINC00879,0.999999971406363,0.884902662991799,0.999999975038238
AC110491.2,0.999999984146512,0.216727881091901,0.277780289406214
GABRR3,0.999999984046423,0.0052465236463003,0.0312269063276301
OR5H14,0.999999992931229,0.469014976778502,0.425463613418277
AC117473.1,0.999999996289341,0.152412747350045,0.0245250413990323
AC021660.2,0.999999985944483,0.265035370700456,0.233216730433999
GPR15,0.999999998317064,0.307536127012654,0.229268686594972
AC021660.4,0.999999990611056,0.0542726941526875,0.141440593444158
AC091212.1,0.9999999910306,0.0170973202851398,0.0642629305694941
COL8A1,0.99999999162271,0.0471763162816558,-0.0005414343484508
AC069222.1,0.999999983715162,0.517602194394459,0.382475597391804
TMEM45A,0.999999993506579,0.0128794044205628,0.0593748938050306
AC020651.2,0.972242415144364,0.186743853369733,0.115697836396324
LINC02085,0.992650127880032,0.341491464625903,0.295111230121445
AC106712.1,0.999999990859019,0.0775670744959246,0.027157557927427
AC063938.1,0.999999967234627,0.999999942077478,0.404410854876065
AC063944.1,0.999999994322533,0.0901281387011788,0.0364075794192823
LINC00636,0.999999979467811,0.517602194394459,0.382475597391804
MYH15,0.999999990500922,0.0113508201127161,0.0136546390660391
RETNLB,0.999999988348132,0.296723505884315,0.258810109116534
MORC1,0.999999982316471,0.0190246666716604,0.0185222238014861
C3orf85,0.999999956522386,0.234772754590425,0.38657204155534
LINC01205,0.99999999124464,0.0672593431033528,0.373553196568591
NECTIN3-AS1,0.999999996331034,0.0148527445760067,0.0404736288440562
ZBED2,0.999999994347009,0.0117685604718526,0.0842044789446365
PLCXD2-AS1,0.999999989374831,0.0402882549251201,0.0251813277805055
AC117509.1,0.99999996968509,0.396947579513714,0.034640353767767
TMPRSS7,0.999999985911385,0.240773029726491,0.0186136643412387
TBILA,0.99999998119388,0.285996488789779,0.227132916200785
LINC02042,0.999999991624164,0.0142782382681384,0.0277525634217074
CD200R1L-AS1,0.99999997835091,0.0081572396637922,0.170127531254335
CD200R1L,0.99999998786885,0.145877967302416,0.273678995674486
AC074044.1,0.999999993916447,0.119210790767663,0.0386973749048635
AC078785.2,0.999999993035464,0.0238157014433862,0.0492941789682253
LINC02044,0.999999985505982,0.120590548888043,0.0983047604697991
BOC,0.999999989099425,0.131960867583898,0.0508745907737686
AC108693.2,0.999999988868186,0.541785144028215,0.605634426704351
AC092896.2,0.999999991673462,0.0955183855465531,0.118047081838654
DRD3,0.99999998688996,0.42160057115938,0.249277967335727
AC026341.2,0.999999987297952,0.138507579315043,0.0016625090210621
LSAMP-AS1,0.999999987121754,0.0870319735844351,0.0116371945167114
AC092691.1,0.99999999550941,0.058111783711336,0.0595512003660708
AC092691.3,0.999999956779819,0.355232907005589,0.49841058984254
AC068633.2,0.99999998115339,0.347881070655991,0.319533803050916
AC073352.1,0.999999969007649,0.541583421246419,0.549667368601705
AC073352.2,0.999999989066985,0.103326728062759,0.0905536385311698
PLA1A,0.999999995472787,0.106638751523777,0.0829452399655217
FSTL1,0.99999998119388,0.251189126461701,0.256261085422708
AC126182.3,0.999999991295583,0.0872279506229152,0.0574740923120557
AC072026.2,0.999999988707893,0.0226572242779566,0.0325583867770283
ARGFX,0.999999989460588,0.177378071723071,0.0858635406215438
FBXO40,0.999999996747742,0.202973083246717,0.007103188887295
SEMA5B,0.999999975229694,0.254467080698834,0.0354026513305941
AC112503.2,0.999999981539554,0.283194308807026,0.679997323374577
ADCY5,0.99999998115339,0.283194308807026,0.679997323374577
AC112503.1,0.99999998115339,0.283194308807026,0.679997323374577
ITGB5-AS1,0.999999985581492,0.0217328838810217,0.0964021335693492
MUC13,0.999999990040716,0.283001857987401,0.116458153094532
AC092903.2,0.999999996605011,0.0157665287345173,0.133110257877513
ALG1L,0.999999993537676,0.132573830447918,0.172942048132751
ROPN1B,0.99999999340021,0.289937986832235,0.303273638151237
AC079848.1,0.999999980531727,0.213758862744793,0.102955339925885
ALDH1L1,0.999999985556962,0.0066108072968791,0.0359357812041783
ALDH1L1-AS2,0.999999979401897,0.0738716435527161,0.160990886072835
AC016924.1,0.999999992090074,0.229429043044469,0.119681569320408
AC063919.1,0.999999987700232,0.999999973453723,0.999999947611111
KLF15,0.999999986966247,0.611334802630253,0.522818705793313
C3orf22,0.999999971406363,0.884902662991799,0.999999975038238
AC112482.2,0.999999991547488,0.372550856577551,0.457150498216353
LINC01471,0.999999992090074,0.345809041040327,0.473828521696118
AC023593.1,0.999999980181193,0.999999979563175,0.999999949921956
AC117480.1,0.999999977143025,0.0089416449250786,0.0192858476486538
KBTBD12,0.999999991947424,0.0233796781582083,0.0609588744787013
RUVBL1-AS1,0.999999983231205,0.437572014271086,0.419402817403007
GATA2,0.999999998356454,0.0220387666259869,0.0609307582715417
GATA2-AS1,0.999999991708103,0.139460581300511,0.171224933298054
AC112484.1,0.99999999327982,0.0583995349754297,0.133557009071368
AC112484.5,0.999999978491798,0.200569269807978,0.134102102645888
EFCC1,0.999999987597802,0.0851222207595648,0.0490214113852008
AC137695.3,0.999999994848098,0.321512754657923,0.0596943126764111
AC083906.3,0.999999977058245,0.475412052751604,0.0518696348200364
TRH,0.999999991708103,0.0472919973114499,0.0407019614566157
LINC02014,0.999999977103711,0.102733410975931,0.14530354785238
COL6A6,0.999999991891303,0.0355411948560373,0.0359587547944379
AC116424.1,0.999999982959838,0.0208736622117468,0.0111926268224763
AC107027.3,0.999999977131866,0.0107566627310103,0.172448310397972
AC107027.1,0.9999999887707,0.340777389783954,0.36101676578912
SLCO2A1,0.999999982943827,0.482899279767235,0.599110933088937
LINC02004,0.999999992195979,0.0090046389792034,0.0035477597620195
KY,0.999999990119087,0.206220380447849,0.0828148324165146
AC117382.2,0.999999991207553,0.0672084457297494,0.0586662355528053
AC096992.3,0.999999991474926,0.0660902609404175,0.0717646449171616
CLDN18,0.999999956779819,0.999999973453723,0.999999947611111
DZIP1L,0.999999996166011,0.32616475819989,0.282414418034011
ESYT3,0.999999982168285,0.0081766419415828,0.121820059900515
RBP1,0.999999982898406,0.085240835434776,0.0650983513157998
CLSTN2,0.999999984984924,0.0539397499603124,0.0205275097879398
AC108727.1,0.99999998564053,0.113390162920133,0.0691511438080892
AC022215.2,0.999999995059099,0.293934626095269,0.016538252292444
RASA2-IT1,0.999999995183315,0.0431931839892913,0.0704426958419351
AC112504.3,0.99999999589718,0.308150595160729,0.313948558500705
ATP1B3-AS1,0.999999987338297,0.0064563775696624,0.0449606928109549
AC109992.2,0.999999987223991,0.105929172882653,0.0145444310295805
PLS1-AS1,0.999999953985728,0.381618557267536,0.621087342750648
AC072028.1,0.999999995083782,0.0539408959451654,0.0263440520935886
SLC9A9-AS1,0.99999999470374,0.0233456256726512,0.0138185998300851
PLOD2,0.999999988163274,0.201384378884049,0.130810244446536
PLSCR4,0.999999995109103,0.273247067052986,0.156518649099228
AC092957.1,0.999999986351642,0.0147556471818131,0.0168492958013069
ZIC1,0.999999959538651,0.057580022067277,0.155801580647483
AC092958.4,0.999999980365485,0.269521159314019,0.384875309380326
AC092958.2,0.999999993306339,0.427562194941164,0.427819040086078
AC025566.1,0.999999991072731,0.0429745585501727,0.21595458986536
LINC02045,0.999999987494791,0.30197111217328,0.342061084672924
LINC02046,0.999999989324525,0.0368330231169243,0.174786196841423
AC069410.1,0.99999999611307,0.0231457069056551,0.0227445309480403
CPB1,0.999999989429676,0.107943467213432,0.160173976041525
AC092979.1,0.999999996664726,0.0647209819390739,0.112658287713942
CPA3,0.999999998257014,0.0399201541046113,0.0918757031703091
HLTF-AS1,0.999999991861045,0.16347802562389,0.299797421724329
AC093001.2,0.999999987700232,0.999999979071368,0.999999963731284
TM4SF1,0.999999974078895,0.999999954793192,0.999999948488764
AC117395.1,0.999999980181193,0.302530905139844,0.263397692029258
AC117386.2,0.99999998115339,0.347881070655991,0.319533803050916
LINC01213,0.999999979467811,0.48861110048021,0.353515259142827
LINC01214,0.99999998564053,0.113390162920133,0.0691511438080892
AC011317.1,0.999999993777982,0.0258115744531909,0.0749996829545738
CLRN1-AS1,0.99999998986255,0.0151378596415956,0.0183099328389421
CLRN1,0.999999985813669,0.573519923411771,0.679764642960156
GPR87,0.999999991466925,0.104254473249874,0.0695871654235987
IGSF10,0.999999996308435,0.0532325071687228,0.171773152486411
LINC02066,0.999999980176783,0.62252554396075,0.675168762822289
AADAC,0.999999984816936,0.374275491358372,0.463735776791777
SUCNR1,0.999999994178988,0.453632475333358,0.431112742403962
AC117394.2,0.99999999550491,0.115062372474434,0.0719146425220289
AC078788.1,0.999999993882973,0.0643639043557478,0.0451703527964108
AC078788.2,0.999999983602956,0.0161532963647506,0.0173254828639426
GPR149,0.999999977058245,0.380092865696983,0.641971419207369
MME-AS1,0.999999976575153,0.097382627526785,0.0554170575365286
STRIT1,0.999999949935855,0.283194308807026,0.679997323374577
AC104472.5,0.999999993095597,0.0002906513024313,0.0223249068686418
KCNAB1,0.999999995332863,0.0173379158795457,0.0277342698989344
KCNAB1-AS2,0.99999998564053,0.237391075123744,0.219505472062468
LINC00880,0.999999996964191,0.0943790863297105,0.0186144109893028
LINC02029,0.999999988302917,0.214536327322166,0.093773086711686
LINC00881,0.99999999547208,0.242650619197487,0.0273576041601308
PTX3,0.999999998511902,0.181492679861876,0.226977182088801
AC079943.2,0.999999989695797,0.0761748308754316,0.0356090556323563
SHOX2,0.999999981539554,0.331772496085551,0.866650189422478
AC080013.4,0.99999996644382,0.20298520757648,0.286845068416344
AC080013.6,0.999999993214153,0.0108085365474587,0.0303691870618517
AC080013.1,0.999999991390426,0.0238404445760102,0.0060204743635839
AC080013.3,0.999999989305483,0.106909598193924,0.283185750030108
AC080013.5,0.999999993947325,0.0309848065744003,0.0150321314844774
AC092943.2,0.999999956522386,0.510206676824407,0.142666695763245
IQCJ-SCHIP1-AS1,0.999999974827978,0.289298077490923,0.295464237240799
SCHIP1,0.999999979467811,0.0910110399400926,0.058635733342737
IL12A,0.999999994430656,0.0226887588250122,0.0401053384145808
LINC01100,0.999999984426128,0.0735519120633863,0.0737817891498397
ARL14,0.999999971562576,0.247726911367001,0.360652105310882
B3GALNT1,0.999999984425013,0.169955221733273,0.38035652680413
LINC02067,0.999999989819183,0.0393463589123686,0.0077697531912627
AC112770.1,0.999999991554549,0.0745714059808416,0.0268750227274442
AC128685.1,0.99999998786885,0.0648999617276918,0.0882355807846563
BCHE,0.999999980655843,0.108408901757623,0.175847570514946
ZBBX,0.999999974827978,0.237391075123744,0.219505472062468
AC079822.1,0.999999992991463,0.0084974539532511,0.091182264348173
AC026353.1,0.999999993583887,0.206124841842625,0.245011273037466
AC069243.1,0.999999988472017,0.238786900118753,0.202624140584506
AC074033.1,0.999999984142502,0.317659105765553,0.527570335498698
